Time, CHSS Temperature (C), CHSS Pressure (PSI), CHSS Volume (L), Ambient Temperature (C), Discharge Temperature (C), Flow Rate (g/s), Mass Dispsensed (KG),averagePressureRampRate,Target APRR (MPA),Target APRR (PSI), CHSS Category, Error Code, RFR Low Pressure (PSI),RFR High Pressure (PSI), Chiller Block Temperature (C),xvRFR,xvRFRUnload,Hot Gas Bypass,rfrMotorEnable,chillerOn, Chiller State, Carrier Side Pressure (PSI), Dispenser Pressure (PSI),xvFlowSmall,xvFlowMedium,xvFlowLarge,xvFlowMax,xvVentSlow,xvVentFast,buttonIndex,buttonCylinder, active cyl pressure,active cyl xv in (rtn), active cyl xv out (rtn),lsrStatus,estop,demand,IR Error,Fuel Command,HX H2 LEL,Jbox H2 LEL,Gas Box H2 LEL, CHSS Pressure (MPA), CHSS Temperature (K), Receptacle Type, spike pressure value, Selected End Pressure, instAPRRTarget, instAPRRUpperTol, instAPRRMaxUpper, instAPRRLowerTol, targetFlowRate, averageFlowRate, Manual State, Dispenser State, Flow Speed, Calulated flow rate 
 5:38:45,56.35,7991,159.0,29.11,-26.3,9.61,2.84,0,5.07,735,B,0,8,176,-0.99,1,1,1,1,1,4,11091,8422,1,1,0,0,0,0,0,0,10998,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,55.1,329.5,H70,2988,10000,8298.91,9314.17,10039.36,7936.32,6.64,6.39,1,4,3,6.64
 5:38:46,56.35,7991,159.0,29.11,-26.3,9.53,2.84,0,5.07,735,B,0,8,177,-0.98,1,1,1,1,1,4,11133,8450,1,1,0,0,0,0,0,0,10994,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,55.1,329.5,H70,2988,10000,8306.9,9322.16,10047.35,7944.3,6.64,6.4,1,4,3,6.64
 5:38:46,56.65,8020,159.0,29.14,-26.37,9.53,2.85,0,5.07,735,B,0,8,177,-0.97,1,1,1,1,1,4,11142,8453,1,1,0,0,0,0,0,0,10994,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,55.3,329.8,H70,2988,10000,8315.4,9330.66,10055.85,7952.81,6.64,6.4,1,4,3,6.64
 5:38:47,56.65,8020,159.0,29.15,-26.37,9.32,2.85,0,5.07,735,B,0,8,177,-0.93,1,1,1,1,1,4,11119,8464,1,1,0,0,0,0,0,0,10994,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,55.3,329.8,H70,2988,10000,8322.39,9337.65,10062.84,7959.8,6.64,6.41,1,4,3,6.64
 5:38:48,56.65,8064,159.0,29.14,-26.43,9.32,2.86,0,5.07,735,B,0,8,174,-0.93,1,1,1,1,1,4,11094,8495,1,1,0,0,0,0,0,0,10994,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,55.6,329.8,H70,2988,10000,8330.88,9346.14,10071.33,7968.29,6.64,6.41,1,4,3,6.64
 5:38:48,56.65,8064,159.0,29.16,-26.43,9.41,2.86,0,5.07,735,B,0,8,176,-0.9,1,1,1,1,1,4,11104,8495,1,1,0,0,0,0,0,0,10976,0,1,1,0,1,0,Dyna,0.0,-1.17,-24.96,55.6,329.8,H70,2988,10000,8339.01,9354.27,10079.46,7976.41,6.64,6.41,1,4,3,6.64
 5:38:49,56.85,8064,159.0,29.18,-26.47,9.41,2.87,0,5.07,735,B,0,8,175,-0.87,1,1,1,1,1,4,11080,8507,1,1,0,0,0,0,0,0,10976,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,55.6,330.0,H70,2988,10000,8346.37,9361.63,10086.82,7983.77,6.64,6.42,1,4,3,6.64
 5:38:50,56.85,8064,159.0,29.16,-26.47,9.15,2.87,0,5.07,735,B,0,8,175,-0.88,1,1,1,1,1,4,11053,8542,1,1,0,0,0,0,0,0,10980,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,55.6,330.0,H70,2988,10000,8354.36,9369.62,10094.81,7991.76,6.64,6.42,1,4,3,6.64
 5:38:50,56.85,8093,159.0,29.18,-26.52,9.15,2.89,0,5.07,735,B,0,8,176,-0.85,1,1,1,1,1,4,11069,8561,1,1,0,0,0,0,0,0,10980,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,55.8,330.0,H70,2988,10000,8362.86,9378.12,10103.31,8000.26,6.64,6.43,1,4,3,6.64
 5:38:51,56.85,8093,159.0,29.18,-26.52,9.35,2.89,0,5.07,735,B,0,8,177,-0.84,1,1,1,1,1,4,11022,8567,1,1,0,0,0,0,0,0,10936,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,55.8,330.0,H70,2988,10000,8369.85,9385.11,10110.3,8007.26,6.64,6.43,1,4,3,6.64
 5:38:52,56.95,8122,159.0,29.2,-26.56,9.35,2.9,0,5.07,735,B,0,8,179,-0.84,1,1,1,1,1,4,10986,8582,1,1,0,0,0,0,0,0,10936,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,56.0,330.1,H70,2988,10000,8378.34,9393.6,10118.79,8015.75,6.64,6.43,1,4,3,6.64
 5:38:52,56.95,8122,159.0,29.25,-26.56,9.29,2.9,0,5.07,735,B,0,8,181,-0.85,1,1,1,1,1,4,10964,8602,1,1,0,0,0,0,0,0,10892,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,56.0,330.1,H70,2988,10000,8386.46,9401.72,10126.91,8023.87,6.64,6.44,1,4,3,6.64
 5:38:53,56.95,8151,159.0,29.27,-26.59,9.29,2.91,0,5.07,735,B,0,8,181,-0.82,1,1,1,1,1,4,10960,8606,1,1,0,0,0,0,0,0,10892,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,56.2,330.1,H70,2988,10000,8393.83,9409.08,10134.28,8031.23,6.64,6.44,1,4,3,6.64
 5:38:54,56.95,8151,159.0,29.27,-26.59,9.34,2.91,0,5.07,735,B,0,8,182,-0.81,1,1,1,1,1,4,10961,8616,1,1,0,0,0,0,0,0,10918,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,56.2,330.1,H70,2988,10000,8401.81,9417.07,10142.26,8039.22,6.64,6.45,1,4,3,6.64
 5:38:54,57.35,8165,159.0,29.28,-26.6,9.34,2.92,0,5.07,735,B,0,8,181,-0.8,1,1,1,1,1,4,10951,8642,1,1,0,0,0,0,0,0,10918,0,1,1,0,1,0,Dyna,0.0,-0.27,-24.96,56.3,330.5,H70,2988,10000,8410.31,9425.57,10150.76,8047.72,6.64,6.45,1,4,3,6.64
 5:38:55,57.35,8165,159.0,29.28,-26.6,8.94,2.92,0,5.07,735,B,0,8,181,-0.77,1,1,1,1,1,4,10963,8659,1,1,0,0,0,0,0,0,10933,0,1,1,0,1,0,Dyna,0.0,0.0,-24.96,56.3,330.5,H70,2988,10000,8417.3,9432.56,10157.75,8054.7,6.64,6.46,1,4,3,6.64
 5:38:55,57.35,8194,159.0,29.29,-26.62,8.94,2.93,0,5.07,735,B,0,8,182,-0.74,1,1,1,1,1,4,10951,8672,1,1,0,0,0,0,0,0,10933,0,1,1,0,1,0,Dyna,0.0,0.0,-24.96,56.5,330.5,H70,2988,10000,8425.32,9440.58,10165.77,8062.73,6.64,6.46,1,4,3,6.64
 5:38:56,57.35,8194,159.0,29.29,-26.62,8.84,2.93,0,5.07,735,B,0,8,181,-0.75,1,1,1,1,1,4,10954,8695,1,1,0,0,0,0,0,0,10913,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,56.5,330.5,H70,2988,10000,8433.81,9449.07,10174.26,8071.21,6.64,6.46,1,4,3,6.64
 5:38:57,57.35,8194,159.0,29.3,-26.67,8.84,2.94,0,5.07,735,B,0,8,181,-0.75,1,1,1,1,1,4,10989,8694,1,1,0,0,0,0,0,0,10913,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,56.5,330.5,H70,2988,10000,8441.17,9456.43,10181.62,8078.58,6.64,6.47,1,4,3,6.64
 5:38:57,57.35,8194,159.0,29.31,-26.67,8.84,2.94,0,5.07,735,B,0,8,181,-0.73,1,1,1,1,1,4,10975,8698,1,1,0,0,0,0,0,0,10885,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,56.5,330.5,H70,2988,10000,8449.21,9464.47,10189.66,8086.61,6.64,6.47,1,4,3,6.64
 5:38:58,57.35,8209,159.0,29.31,-26.7,8.84,2.96,0,5.07,735,B,0,8,178,-0.72,1,1,1,1,1,4,10942,8728,1,1,0,0,0,0,0,0,10885,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,56.6,330.5,H70,2988,10000,8457.72,9472.98,10198.17,8095.13,6.64,6.47,1,4,3,6.64
 5:38:59,57.35,8209,159.0,29.31,-26.7,8.63,2.96,0,5.07,735,B,0,8,178,-0.7,1,1,1,1,1,4,10993,8759,1,1,0,0,0,0,0,0,10871,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,56.6,330.5,H70,2988,10000,8464.69,9479.95,10205.14,8102.1,6.64,6.48,1,4,3,6.64
 5:38:59,57.35,8223,159.0,29.33,-26.7,8.63,2.97,0,5.07,735,B,0,8,178,-0.67,1,1,1,1,1,4,10986,8768,1,1,0,0,0,0,0,0,10871,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,56.7,330.5,H70,2988,10000,8473.21,9488.46,10213.66,8110.61,6.64,6.48,1,4,3,6.64
 5:39:00,57.35,8223,159.0,29.31,-26.7,8.71,2.97,0,5.07,735,B,0,8,176,-0.63,1,1,1,1,1,4,10984,8773,1,1,0,0,0,0,0,0,10895,0,1,1,0,1,0,Dyna,0.0,-0.27,-25.0,56.7,330.5,H70,2988,10000,8481.68,9496.94,10222.13,8119.09,6.64,6.48,1,4,3,6.64
 5:39:01,57.95,8281,159.0,29.31,-26.68,8.71,2.98,0,5.07,735,B,0,8,176,-0.62,1,1,1,1,1,4,10984,8801,1,1,0,0,0,0,0,0,10895,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,57.1,331.1,H70,2988,10000,8488.57,9503.83,10229.02,8125.97,6.64,6.49,1,4,3,6.64
 5:39:01,57.95,8281,159.0,29.31,-26.68,8.82,2.98,0,5.07,735,B,0,8,176,-0.59,1,1,1,1,1,4,10995,8806,1,1,0,0,0,0,0,0,10882,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,57.1,331.1,H70,2988,10000,8496.65,9511.91,10237.1,8134.06,6.64,6.49,1,4,3,6.64
 5:39:02,58.15,8325,159.0,29.27,-26.66,8.82,2.99,0,5.07,735,B,0,8,175,-0.54,1,1,1,1,1,4,10999,8810,1,1,0,0,0,0,0,0,10882,0,1,1,0,1,0,Dyna,0.0,0.0,-24.96,57.4,331.3,H70,2988,10000,8505.2,9520.46,10245.65,8142.61,6.64,6.49,1,4,3,6.64
 5:39:03,58.15,8325,159.0,29.28,-26.66,8.78,2.99,0,5.07,735,B,0,7,175,-0.51,1,1,1,1,1,4,10963,8840,1,1,0,0,0,0,0,0,10846,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,57.4,331.3,H70,2988,10000,8512.12,9527.38,10252.57,8149.53,6.64,6.49,1,4,3,6.64
 5:39:03,58.15,8325,159.0,29.28,-26.65,8.78,3.0,0,5.07,735,B,0,8,174,-0.48,1,1,1,1,1,4,10944,8847,1,1,0,0,0,0,0,0,10846,0,1,1,0,1,0,Dyna,0.0,0.16,-24.96,57.4,331.3,H70,2988,10000,8520.69,9535.95,10261.14,8158.09,6.64,6.5,1,4,3,6.64
 5:39:04,58.15,8325,159.0,29.27,-26.65,8.75,3.0,0,5.07,735,B,0,8,174,-0.46,1,1,1,1,1,4,10957,8857,1,1,0,0,0,0,0,0,10850,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,57.4,331.3,H70,2988,10000,8529.11,9544.37,10269.56,8166.52,6.64,6.5,1,4,3,6.64
 5:39:04,58.15,8325,159.0,29.29,-26.64,8.75,3.01,0,5.07,735,B,0,8,172,-0.44,1,1,1,1,1,4,10930,8867,1,1,0,0,0,0,0,0,10850,0,1,1,0,1,0,Dyna,0.0,0.08,-24.96,57.4,331.3,H70,2988,10000,8536.05,9551.31,10276.5,8173.45,6.64,6.5,1,4,3,6.64
 5:39:05,58.15,8325,159.0,29.29,-26.64,8.76,3.01,0,5.07,735,B,0,7,171,-0.44,1,1,1,1,1,4,10898,8861,1,1,0,0,0,0,0,0,10856,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,57.4,331.3,H70,2988,10000,8544.1,9559.36,10284.55,8181.5,6.64,6.51,1,4,3,6.64
 5:39:06,58.15,8383,159.0,29.28,-26.64,8.76,3.03,0,5.07,735,B,0,8,173,-0.42,1,1,1,1,1,4,10885,8865,1,1,0,0,0,0,0,0,10856,0,1,1,0,1,0,Dyna,0.0,0.16,-24.96,57.8,331.3,H70,2988,10000,8552.65,9567.91,10293.1,8190.05,6.64,6.51,1,4,3,6.64
 5:39:06,58.15,8383,159.0,29.28,-26.64,8.36,3.03,0,5.07,735,B,0,7,172,-0.42,1,1,1,1,1,4,10872,8891,1,1,0,0,0,0,0,0,10819,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,57.8,331.3,H70,2988,10000,8559.59,9574.85,10300.04,8197.0,6.64,6.51,1,4,3,6.64
 5:39:07,58.15,8397,159.0,29.29,-26.63,8.36,3.04,0,5.07,735,B,0,8,174,-0.4,1,1,1,1,1,4,10883,8897,1,1,0,0,0,0,0,0,10819,0,1,1,0,1,0,Dyna,0.0,0.12,-24.96,57.9,331.3,H70,2988,10000,8568.14,9583.4,10308.59,8205.55,6.64,6.52,1,4,3,6.64
 5:39:08,58.15,8397,159.0,29.29,-26.63,8.45,3.04,0,5.07,735,B,0,8,176,-0.38,1,1,1,1,1,4,10851,8896,1,1,0,0,0,0,0,0,10795,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,57.9,331.3,H70,2988,10000,8576.57,9591.83,10317.02,8213.98,6.64,6.52,1,4,3,6.64
 5:39:08,58.15,8412,159.0,29.29,-26.61,8.45,3.05,0,5.07,735,B,0,8,175,-0.38,1,1,1,1,1,4,10815,8895,1,1,0,0,0,0,0,0,10795,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,58.0,331.3,H70,2988,10000,8583.49,9598.75,10323.94,8220.9,6.64,6.52,1,4,3,6.64
 5:39:09,58.15,8412,159.0,29.29,-26.61,8.29,3.05,0,5.07,735,B,0,7,175,-0.39,1,1,1,1,1,4,10839,8889,1,1,0,0,0,0,0,0,10785,0,1,1,0,1,0,Dyna,0.0,-0.47,-24.96,58.0,331.3,H70,2988,10000,8591.55,9606.81,10332.0,8228.96,6.64,6.52,1,4,3,6.64
 5:39:10,58.15,8441,159.0,29.29,-26.59,8.29,3.06,0,5.07,735,B,0,8,175,-0.42,1,1,1,1,1,4,10797,8908,1,1,0,0,0,0,0,0,10785,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,58.2,331.3,H70,2988,10000,8600.1,9615.36,10340.55,8237.51,6.64,6.53,1,4,3,6.64
 5:39:10,58.15,8441,159.0,29.31,-26.59,8.35,3.06,0,5.07,735,B,0,8,176,-0.44,1,1,1,1,1,4,10807,8910,1,1,0,0,0,0,0,0,10756,0,1,1,0,1,0,Dyna,0.0,-0.27,-24.96,58.2,331.3,H70,2988,10000,8607.04,9622.3,10347.49,8244.44,6.64,6.53,1,4,3,6.64
 5:39:11,58.15,8441,159.0,29.3,-26.56,8.35,3.07,0,5.07,735,B,0,8,176,-0.46,1,1,1,1,1,4,10810,8904,1,1,0,0,0,0,0,0,10756,0,1,1,0,1,1,Dyna,0.0,0.2,-24.96,58.2,331.3,H70,2988,10000,8615.59,9630.85,10356.04,8252.99,6.64,6.53,1,4,3,6.64
 5:39:12,58.15,8441,159.0,29.29,-26.56,8.44,3.07,0,5.07,735,B,0,8,175,-0.52,1,1,1,1,1,4,10831,8929,1,1,0,0,0,0,0,0,10752,0,1,1,0,1,1,Dyna,0.0,0.0,-24.96,58.2,331.3,H70,2988,10000,8624.01,9639.27,10364.46,8261.42,6.64,6.53,1,4,3,6.64
 5:39:12,58.35,8499,159.0,29.3,-26.54,8.44,3.08,0,5.07,735,B,0,8,177,-0.56,1,1,1,1,1,4,10846,8929,1,1,0,0,0,0,0,0,10752,0,1,1,0,1,0,Dyna,0.0,0.08,-24.96,58.6,331.5,H70,2988,10000,8630.95,9646.21,10371.4,8268.35,6.64,6.54,1,4,3,6.64
 5:39:13,58.35,8499,159.0,29.31,-26.54,8.09,3.08,0,5.07,735,B,0,8,177,-0.61,1,1,1,1,1,4,10843,8946,1,1,0,0,0,0,0,0,10732,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,58.6,331.5,H70,2988,10000,8639.02,9654.28,10379.47,8276.43,6.64,6.54,1,4,3,6.64
 5:39:13,58.45,8571,159.0,29.32,-26.53,8.09,3.09,0,5.07,735,B,0,8,178,-0.66,1,1,1,1,1,4,10785,8957,1,1,0,0,0,0,0,0,10732,0,1,1,0,1,0,Dyna,0.0,-0.08,-24.96,59.1,331.6,H70,2988,10000,8647.56,9662.82,10388.01,8284.96,6.64,6.54,1,4,3,6.64
 5:39:14,58.45,8571,159.0,29.32,-26.53,8.12,3.09,0,5.07,735,B,0,8,180,-0.69,1,1,1,1,1,4,10789,8967,1,1,0,0,0,0,0,0,10725,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,59.1,331.6,H70,2988,10000,8654.5,9669.76,10394.96,8291.91,6.64,6.54,1,4,3,6.64
 5:39:15,58.45,8571,159.0,29.32,-26.53,8.12,3.1,0,5.07,735,B,0,8,180,-0.71,1,1,1,1,1,4,10801,8993,1,1,0,0,0,0,0,0,10725,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,59.1,331.6,H70,2988,10000,8663.04,9678.3,10403.49,8300.45,6.64,6.55,1,4,3,6.64
 5:39:15,58.45,8571,159.0,29.33,-26.53,7.95,3.1,0,5.07,735,B,0,8,181,-0.74,1,1,1,1,1,4,10758,9011,1,1,0,0,0,0,0,0,10752,0,1,1,0,1,0,Dyna,0.0,0.0,-24.96,59.1,331.6,H70,2988,10000,8671.48,9686.74,10411.93,8308.89,6.64,6.55,1,4,3,6.64
 5:39:16,58.45,8586,159.0,29.34,-26.52,7.95,3.11,0,5.07,735,B,0,8,180,-0.75,1,1,1,1,1,4,10766,8993,1,1,0,0,0,0,0,0,10752,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,59.2,331.6,H70,2988,10000,8678.4,9693.66,10418.85,8315.81,6.64,6.55,1,4,3,6.64
 5:39:17,58.45,8586,159.0,29.35,-26.52,8.09,3.11,0,5.07,735,B,0,8,180,-0.8,1,1,1,1,1,4,10758,9012,1,1,0,0,0,0,0,0,10747,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,59.2,331.6,H70,2988,10000,8686.46,9701.72,10426.92,8323.87,6.64,6.55,1,4,3,6.64
 5:39:17,58.45,8629,159.0,29.34,-26.49,8.09,3.12,0,5.07,735,B,0,8,182,-0.84,1,1,1,1,1,4,10805,9025,1,1,0,0,0,0,0,0,10747,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,59.5,331.6,H70,2988,10000,8695.02,9710.28,10435.47,8332.42,6.64,6.55,1,4,3,6.64
 5:39:18,58.45,8629,159.0,29.35,-26.49,7.92,3.12,0,5.07,735,B,0,8,182,-0.89,1,1,1,1,1,4,10801,9037,1,1,0,0,0,0,0,0,10725,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,59.5,331.6,H70,2988,10000,8701.96,9717.22,10442.41,8339.37,6.64,6.56,1,4,3,6.64
 5:39:19,58.45,8629,159.0,29.35,-26.47,7.92,3.13,0,5.07,735,B,0,8,182,-0.93,1,1,1,1,1,4,10767,9039,1,1,0,0,0,0,0,0,10725,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,59.5,331.6,H70,2988,10000,8710.5,9725.76,10450.95,8347.91,6.64,6.56,1,4,3,6.64
 5:39:19,58.45,8629,159.0,29.34,-26.47,7.89,3.13,0,5.07,735,B,0,8,183,-0.94,1,1,1,1,1,4,10777,9064,1,1,0,0,0,0,0,0,10706,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,59.5,331.6,H70,2988,10000,8718.93,9734.19,10459.38,8356.33,6.64,6.56,1,4,3,6.64
 5:39:20,58.65,8658,159.0,29.33,-26.44,7.89,3.14,0,5.07,735,B,0,8,181,-0.94,1,1,1,1,1,4,10759,9082,1,1,0,0,0,0,0,0,10706,0,1,1,0,1,0,Dyna,0.0,0.0,-24.96,59.7,331.8,H70,2988,10000,8725.86,9741.12,10466.31,8363.27,6.64,6.56,1,4,3,6.64
 5:39:21,58.65,8658,159.0,29.34,-26.44,7.66,3.14,0,5.07,735,B,0,8,181,-0.93,1,1,1,1,1,4,10755,9111,1,1,0,0,0,0,0,0,10699,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,59.7,331.8,H70,2988,10000,8733.92,9749.18,10474.37,8371.33,6.64,6.56,1,4,3,6.64
 5:39:21,58.65,8702,159.0,29.35,-26.41,7.66,3.15,0,5.07,735,B,0,8,182,-0.9,1,1,1,1,1,4,10728,9107,1,1,0,0,0,0,0,0,10699,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,60.0,331.8,H70,2988,10000,8742.45,9757.71,10482.9,8379.85,6.64,6.57,1,4,3,6.64
 5:39:22,58.65,8702,159.0,29.34,-26.41,7.65,3.15,0,5.07,735,B,0,8,180,-0.89,1,1,1,1,1,4,10740,9119,1,1,0,0,0,0,0,0,10685,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,60.0,331.8,H70,2988,10000,8749.43,9764.69,10489.88,8386.84,6.64,6.57,1,4,3,6.64
 5:39:23,58.65,8702,159.0,29.33,-26.38,7.65,3.16,0,5.07,735,B,0,8,180,-0.89,1,1,1,1,1,4,10746,9117,1,1,0,0,0,0,0,0,10685,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,60.0,331.8,H70,2988,10000,8757.93,9773.19,10498.38,8395.34,6.64,6.57,1,4,3,6.64
 5:39:23,58.65,8702,159.0,29.31,-26.38,7.6,3.16,0,5.07,735,B,0,8,180,-0.85,1,1,1,1,1,4,10771,9120,1,1,0,0,0,0,0,0,10678,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,60.0,331.8,H70,2988,10000,8766.41,9781.67,10506.86,8403.81,6.64,6.57,1,4,3,6.64
 5:39:24,58.65,8716,159.0,29.3,-26.35,7.6,3.17,0,5.07,735,B,0,8,180,-0.84,1,1,1,1,1,4,10746,9122,1,1,0,0,0,0,0,0,10678,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,60.1,331.8,H70,2988,10000,8773.29,9788.55,10513.74,8410.7,6.64,6.57,1,4,3,6.64
 5:39:25,58.65,8716,159.0,29.3,-26.35,7.53,3.17,0,5.07,735,B,0,8,179,-0.83,1,1,1,1,1,4,10763,9099,1,1,0,0,0,0,0,0,10698,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,60.1,331.8,H70,2988,10000,8781.4,9796.66,10521.85,8418.81,6.64,6.57,1,4,3,6.64
 5:39:25,58.85,8774,159.0,29.28,-26.33,7.53,3.18,0,5.07,735,B,0,8,178,-0.8,1,1,1,1,1,4,10778,9095,1,1,0,0,0,0,0,0,10698,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,60.5,332.0,H70,2988,10000,8789.9,9805.16,10530.35,8427.31,6.64,6.57,1,4,3,6.64
 5:39:26,58.85,8774,159.0,29.27,-26.33,7.65,3.18,0,5.07,735,B,0,8,178,-0.79,1,1,1,1,1,4,10750,9133,1,1,0,0,0,0,0,0,10665,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,60.5,332.0,H70,2988,10000,8796.9,9812.16,10537.35,8434.3,6.64,6.58,1,4,3,6.64
 5:39:26,58.95,8789,159.0,29.27,-26.32,7.65,3.19,0,5.07,735,B,0,8,177,-0.78,1,1,1,1,1,4,10727,9141,1,1,0,0,0,0,0,0,10665,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,60.6,332.1,H70,2988,10000,8804.96,9820.22,10545.41,8442.37,6.64,6.58,1,4,3,6.64
 5:39:27,58.95,8789,159.0,29.27,-26.32,7.42,3.19,0,5.07,735,B,0,8,177,-0.76,1,1,1,1,1,4,10641,9157,1,1,0,0,0,0,0,0,10628,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,60.6,332.1,H70,2988,10000,8813.45,9828.71,10553.9,8450.85,6.64,6.58,1,4,3,6.64
 5:39:28,58.95,8789,159.0,29.26,-26.3,7.42,3.2,0,5.07,735,B,0,8,177,-0.71,1,1,1,1,1,4,10645,9172,1,1,0,0,0,0,0,0,10628,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,60.6,332.1,H70,2988,10000,8820.81,9836.07,10561.26,8458.22,6.64,6.58,1,4,3,6.64
 5:39:28,58.95,8789,159.0,29.26,-26.3,7.35,3.2,0,5.07,735,B,0,8,175,-0.68,1,1,1,1,1,4,10643,9205,1,1,0,0,0,0,0,0,10632,0,1,1,0,1,0,Dyna,0.0,-0.31,-24.96,60.6,332.1,H70,2988,10000,8828.85,9844.11,10569.3,8466.25,6.64,6.58,1,4,3,6.64
 5:39:29,58.95,8818,159.0,29.23,-26.29,7.35,3.21,0,5.07,735,B,0,8,177,-0.66,1,1,1,1,1,4,10670,9187,1,1,0,0,0,0,0,0,10632,0,1,1,0,1,0,Dyna,0.0,0.04,-24.96,60.8,332.1,H70,2988,10000,8837.36,9852.62,10577.81,8474.77,6.64,6.58,1,4,3,6.64
 5:39:30,58.95,8818,159.0,29.24,-26.29,7.23,3.21,0,5.07,735,B,0,8,179,-0.66,1,1,1,1,1,4,10662,9188,1,1,0,0,0,0,0,0,10623,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,60.8,332.1,H70,2988,10000,8844.34,9859.6,10584.79,8481.75,6.64,6.58,1,4,3,6.64
 5:39:30,58.95,8847,159.0,29.22,-26.28,7.23,3.22,0,5.07,735,B,0,8,179,-0.68,1,1,1,1,1,4,10661,9205,1,1,0,0,0,0,0,0,10623,0,1,1,0,1,0,Dyna,0.0,-0.19,-24.96,61.0,332.1,H70,2988,10000,8852.84,9868.1,10593.29,8490.25,6.64,6.58,1,4,3,6.64
 5:39:31,58.95,8847,159.0,29.22,-26.28,7.03,3.22,0,5.07,735,B,0,8,178,-0.69,1,1,1,1,1,4,10666,9198,1,1,0,0,0,0,0,0,10622,0,1,1,0,1,0,Dyna,0.0,-0.16,-24.96,61.0,332.1,H70,2988,10000,8861.33,9876.59,10601.78,8498.74,6.64,6.58,1,4,3,6.64
 5:39:32,58.95,8861,159.0,29.21,-26.26,7.03,3.23,0,5.07,735,B,0,8,178,-0.71,1,1,1,1,1,4,10614,9214,1,1,0,0,0,0,0,0,10622,0,1,1,0,1,0,Dyna,0.0,-0.04,-24.96,61.1,332.1,H70,2988,10000,8868.21,9883.47,10608.66,8505.61,6.64,6.58,1,4,3,6.64
 5:39:32,58.95,8861,159.0,29.22,-26.26,7.11,3.23,0,5.07,735,B,0,8,178,-0.73,1,1,1,1,1,4,10557,9238,1,1,0,0,0,0,0,0,10607,0,1,1,0,1,0,Dyna,0.0,-0.23,-24.96,61.1,332.1,H70,2988,10000,8876.3,9891.56,10616.75,8513.71,6.64,6.59,1,4,3,6.64
 5:39:33,58.95,8890,159.0,29.21,-26.25,7.11,3.24,0,5.07,735,B,0,8,180,-0.77,1,1,1,1,1,4,10585,9254,1,1,0,0,0,0,0,0,10607,0,1,1,0,1,0,Dyna,0.0,-0.12,-24.96,61.3,332.1,H70,2988,10000,8884.82,9900.08,10625.27,8522.22,6.64,6.59,1,4,3,6.64
